,image set,total area,avg rnr2 intensity
0,ChloroPostV2,0.47276833638862625,5385.323684210526
1,ChloroPostV2,0.05169930424276188,4584.642857142857
2,ChloroPostV2,0.16755557640124005,5033.548148148148
3,ChloroPostV2,1.2937283724363553,8954.212704523581
4,ChloroPostV2,0.004360182285534135,4047.25
5,ChloroPostV2,0.0691400333848984,4669.035714285715
6,ChloroPostV2,0.010589014122011471,4253.0
7,ChloroPostV2,0.06664850065030746,5058.981481481482
8,ChloroPostV2,0.4652937381848537,6054.665775401069
9,ChloroPostV2,0.4341495790024671,6083.100286532951
10,ChloroPostV2,0.07536886522137574,5045.803278688524
11,ChloroPostV2,0.028029743264148012,4432.347826086957
12,ChloroPostV2,0.0068517150201250696,4113.5
13,ChloroPostV2,0.11274185624023973,4904.2307692307695
14,ChloroPostV2,0.08408922979244403,4957.117647058823
15,ChloroPostV2,0.1974539692163312,5304.106918238994
16,ChloroPostV2,0.016817845958488807,4401.428571428572
17,ChloroPostV2,0.026783976896852538,4504.818181818182
18,ChloroPostV2,0.11897068807671711,4350.3125
19,ChloroPostV2,0.2298438947660129,7010.372972972973
20,ChloroPostV2,0.005605948652829602,4062.4
21,ChloroPostV2,0.03425857510062535,4758.678571428572
22,ChloroPostV2,0.019309378693079735,4388.4375
23,ChloroPostV2,0.7580488344992864,5339.691297208538
24,ChloroPostV2,0.030521275998738936,4472.4
25,ChloroPostV2,0.049207771508170954,4522.5
26,ChloroPostV2,0.24105579207167194,5285.092783505154
27,ChloroPostV2,0.04671623877358002,5010.131578947368
28,ChloroPostV2,0.2099116328892859,5220.96449704142
29,ChloroPostV2,0.8078794891911051,7463.338983050848
30,ChloroPostV2,0.02429244416226161,4454.45
31,ChloroPostV2,0.023046677794966143,4474.0
32,ChloroPostV2,2.370070513779661,10032.663688912244
33,ChloroPostV2,0.004360182285534135,4163.5
34,ChloroPostV2,0.016817845958488807,4357.5
35,ChloroPostV2,0.8265659847005363,5165.358433734939
36,ChloroPostV2,0.2597422875811039,5873.090909090909
37,ChloroPostV2,0.04422470603898908,4882.916666666667
38,ChloroPostV2,0.035504341467920815,4779.896551724138
39,ChloroPostV2,0.044224706038989085,4632.583333333333
40,ChloroPostV2,0.0006228831836477336,4056.0
41,ChloroPostV2,0.04048740693710268,4663.848484848485
42,ChloroPostV2,0.009343247754716004,4174.25
43,ChloroPostV2,0.03425857510062534,4537.321428571428
44,ChloroPostV2,0.08035193069055761,6085.8
45,ChloroPostV2,0.023046677794966143,4548.631578947368
46,ChloroPostV2,0.23856425933708103,6002.265625
47,ChloroPostV2,0.08408922979244403,5049.85294117647
48,ChloroPostV2,0.08658076252703494,4985.5142857142855
49,ChloroPostV2,0.004360182285534135,4129.25
50,ChloroPostV2,0.13890294995344452,5422.732142857143
51,ChloroPostV2,0.06166543518112563,4648.26
52,ChloroPostV2,0.009343247754716004,4125.25
53,ChloroPostV2,0.010589014122011471,4104.0
54,ChloroPostV2,0.0691400333848984,4534.785714285715
55,ChloroPostV2,0.5151243928766722,5473.903381642512
56,ChloroPostV2,0.06415696791571655,4593.5
57,ChloroPostV2,0.1189706880767171,5216.34375
58,ChloroPostV2,0.0915638279962168,4986.864864864865
59,ChloroPostV2,0.04671623877358001,4752.0
60,ChloroPostV2,0.019309378693079735,4291.5
61,ChloroPostV2,0.04671623877358002,4718.105263157895
62,ChloroPostV2,0.9000662003709695,6047.9889349930845
63,ChloroPostV2,0.06291120154842109,4622.78431372549
64,ChloroPostV2,0.04422470603898908,4993.861111111111
65,ChloroPostV2,0.07412309885408029,4522.133333333333
66,ChloroPostV2,0.30209834406914915,5807.683127572016
67,ChloroPostV2,0.1463775481572173,4821.737288135593
68,ChloroPostV2,0.1526063799936946,4709.951219512195
69,ChloroPostV2,0.0006228831836477336,4058.0
70,ChloroPostV2,0.06664850065030749,5771.148148148148
71,ChloroPostV2,0.019309378693079735,4317.125
72,ChloroPostV2,0.7829641618451967,5723.20985691574
73,ChloroPostV2,0.0068517150201250696,4079.3333333333335
74,ChloroPostV2,0.05668236971194375,4805.282608695652
75,ChloroPostV2,0.005605948652829602,4078.6
76,ChloroPostV2,0.011834780489306938,4173.6
77,ChloroPostV2,0.05169930424276188,4655.547619047619
78,ChloroPostV2,0.07536886522137577,4708.065573770492
79,ChloroPostV2,0.19122513737985367,7540.584415584415
80,ChloroPostV2,0.003114415918238668,4086.3333333333335
81,ChloroPostV2,0.7991591246200369,6557.514018691589
82,ChloroPostV2,0.06664850065030746,4476.87037037037
83,ChloroPostV2,0.052945070610057356,4739.418604651163
84,ChloroPostV2,0.02055514506037521,4344.470588235294
85,ChloroPostV2,0.6633705905848318,6242.6904315197
86,ChloroPostV2,0.08658076252703494,5367.214285714285
87,ChloroPostV2,0.11274185624023976,5340.461538461538
88,ChloroPostV2,0.13890294995344457,5106.0
89,ChloroPostV2,0.6795655533596732,5772.65750915751
90,ChloroPostV2,0.3319967368842399,5556.5692883895135
91,ChloroPostV2,0.2248608292968313,6016.96685082873
92,ChloroPostV2,0.09530112709810322,5128.233766233766
93,ChloroPostV2,0.7543115353973995,6281.316831683168
94,ChloroPostV2,0.10900455713835334,5876.488636363636
95,ChloroPostV2,0.06664850065030746,4804.185185185185
96,ChloroPostV2,0.06041966881383015,4812.142857142857
97,ChloroPostV2,0.011834780489306938,4166.8
98,ChloroPostV2,0.15011484725910362,5046.975206611571
99,ChloroPostV2,0.34694593329178547,6464.910394265233
100,ChloroPostV2,0.24230155843896753,6845.4358974358975
101,ChloroPostV2,0.014326313223897874,4257.75
102,ChloroPostV2,0.05792813607923923,4371.340425531915
103,ChloroPostV2,0.0629112015484211,5130.0
104,ChloroPostV2,0.003114415918238668,4063.3333333333335
105,ChloroPostV2,0.5637092812011948,6309.598233995585
106,ChloroPostV2,0.0890722952616259,4532.930555555556
107,ChloroPostV2,0.0205551450603752,4416.588235294118
108,ChloroPostV2,0.028029743264148005,4511.130434782609
109,ChloroPostV2,0.06291120154842109,4674.862745098039
110,ChloroPostV2,0.019309378693079735,4426.1875
111,ChloroPostV2,0.07910616432326216,4226.703125
112,ChloroPostV2,0.2547592221119218,4665.941463414634
113,ChloroPostV2,0.26970841851946736,5454.4562211981565
114,ChloroPostV2,0.08782652889433044,5197.450704225352
115,ChloroPostV2,0.04671623877358002,4981.605263157895
116,ChloroPostV2,0.4553276072464897,5390.934426229508
117,ChloroPostV2,0.12021645444401258,4956.494845360825
118,ChloroPostV2,0.010589014122011471,4265.333333333333
119,ChloroPostV2,0.6060653376892406,6029.850102669405
120,ChloroPostV2,0.04671623877358002,4866.263157894737
121,ChloroPostV2,0.17253864187042198,5601.848920863309
122,ChloroPostV2,0.09405536073080777,5464.973684210527
123,ChloroPostV2,0.22735236203142214,5660.863387978142
124,ChloroPostV2,0.033012808733329874,4673.111111111111
125,ChloroPostV2,0.24354732480626293,7037.663265306122
126,ChloroPostV2,0.015572079591193342,4366.923076923077
127,ChloroPostV2,0.1526063799936946,5179.065040650406
128,ChloroPostV2,0.10526725803646696,5092.082352941176
129,ChloroPostV2,0.09903842619998955,5496.8625
130,ChloroPostV2,0.10526725803646693,4734.882352941177
131,ChloroPostV2,4.631136470420948,5814.452662721894
132,ChloroPostV2,0.030521275998738936,4283.96
133,ChloroPostV2,0.29337797949808103,5941.563559322034
134,ChloroPostV2,0.09779265983269415,4344.379746835443
135,ChloroPostV2,0.03799587420251175,4868.548387096775
136,ChloroPostV2,0.009343247754716004,4264.375
137,ChloroPostV2,0.013080546856602406,4306.0
138,ChloroPostV2,0.08533499615973951,4860.898550724638
139,ChloroPostV2,0.0778603979559667,4672.206349206349
140,ChloroPostV2,0.003114415918238668,4064.0
141,ChloroPostV2,0.018063612325784267,4344.6
142,ChloroPostV2,0.013080546856602406,4100.272727272727
143,ChloroPostV2,0.03176704236603441,4599.692307692308
144,ChloroPostV2,0.028029743264148005,4258.086956521739
145,ChloroPostV2,0.09903842619998958,5632.4
146,ChloroPostV2,0.0006228831836477336,4002.0
147,ChloroPostV2,8.402071264225215,5897.052779836917
148,ChloroPostV2,0.010589014122011471,4104.111111111111
149,ChloroPostV2,0.029275509631443482,4431.458333333333
150,ChloroPostV2,0.050453537875466414,4654.609756097561
151,ChloroPostV2,0.10775879077105786,6642.0
152,ChloroPostV2,0.028029743264148005,4302.478260869565
153,ChloroPostV2,0.008097481387420537,4137.0
154,ChloroPostV2,0.040487406937102684,4810.757575757576
155,ChloroPostV2,0.13516565085155816,6283.220183486239
156,ChloroPostV2,0.026783976896852538,4610.409090909091
157,ChloroPostV2,0.3444544005571946,5412.667870036101
